feature,Importance
C9_group_2_2_month,1633.0915336608887
D10_group_1_2_dayofweek,1629.5361235141754
C12_group_2_month,1629.2380321025848
D2_group_3_2_day,1622.5807356834412
C8_group_1_2_dayofweek,1611.6057107448578
C10_group_1_2_day,1604.1742426156998
C10_group_1_2_dayofweek,1603.1130366623402
V36,1596.3071267604828
C11_group_2_dayofweek,1596.1320044994354
C8,1587.165093421936
V259,1586.8587234020233
C12_group_3_dayofweek,1584.1328876018524
C3_group_3_2_month,1577.0336861610413
C8_group_1_day,1574.8130521774292
D5_group_1_2_full,1567.9831504821777
D10_group_3_dayofweek,1560.1335852146149
device_name_nunique2_month,1558.7767584323883
C14_group_3_2_dayofweek,1557.124620437622
C4_group_2_2_month,1553.1838021278381
D15_group_3_full,1549.1480033397675
V90,1547.7901630401611
C13_group_3_2_full,1546.745833992958
C6_group_2_dayofweek,1539.1446101665497
D8_group_1_dayofweek,1539.002700328827
P_emaildomain_count_day,1532.86532330513
V77,1531.7954931259155
C7_group_1_2_day,1531.2010552883148
id_30_fe1,1529.1188848018646
C13_group_2_2_day,1528.0083730220795
D8_group_1_2_dayofweek,1526.060979962349
C4_group_1_2_day,1523.7974029779434
V332,1522.075540304184
V272,1521.7365651130676
D10_group_2_2_month,1520.554221868515
D1_group_2_dayofweek,1519.4074838161469
C14_group_2_2_day,1518.4472138881683
V133,1507.5656061172485
V266,1502.727864742279
D4_group_1_day,1497.8472153544426
C4_group_1_day,1493.3677961826324
D4_group_2_dayofweek,1488.4382660388947
V169,1487.352114200592
D1_group_3_full,1477.6635971069336
D1_group_3_2_dayofweek,1470.6764442920685
D10_group_3_2_month,1464.553704738617
V162,1457.8602948188782
D1_group_2_2_month,1457.2473528385162
C5_group_2_2_month,1455.778801202774
C7_group_3_2_full,1454.7007882595062
C5_group_2_2_full,1452.5125501155853
C5_group_3_2_month,1447.5965793132782
V130,1445.2560440003872
V66,1440.176112651825
C5_group_1_day,1438.7197349071503
V309,1435.661218881607
C9_group_2_day,1431.2097182273865
C12_group_3_2_full,1430.5757427215576
DeviceType_fe1,1430.0103375911713
P_emaildomain_1,1427.192194700241
C12_group_1_day,1426.8516907691956
proc_id_31_0_fe1,1424.1058366298676
dist1_nunique_dayofweek,1416.9672634601593
PCA_1,1414.951161891222
D15_group_3_2_month,1412.8121938705444
D11_group_1_dayofweek,1409.2413775920868
C14_group_2_day,1408.0149898529053
