feature,Importance
D10_group_3_full,937.5614185333252
C10_group_3_day,936.9565305411816
V47,936.6164367198944
V77,935.5691476091743
V58,932.4221782684326
C7_group_1_2_dayofweek,932.2187674045563
D11_group_1_2_dayofweek,929.1209244728088
D8_group_3_month,929.0473148578458
C8_group_3_day,924.8798860311508
V154,921.517972946167
D4_group_3_month,912.1649034023285
D9_group_1_day,912.0896289660377
C10_group_3_dayofweek,909.0399049399122
C12_div_C6,907.7272889912128
V205,905.605954259634
D3_group_1_dayofweek,901.9041740894318
D4_group_3_day,899.3558137336513
C5_group_2_2_month,893.36546498075
C5_group_3_2_day,885.6883039474487
D9_group_1_dayofweek,876.4902762509882
C5_group_3_day,870.1973439146532
V264,868.8839091141708
D10_group_2_2_dayofweek,861.3493428230286
C12_group_3_day,858.2051873207092
C7_group_3_day,857.9060677289963
C4_group_1_2_dayofweek,851.4124259451637
D11_group_1_2_month,851.3528089523315
D5_group_1_2_dayofweek,841.3207784891129
V268,839.9325642585754
C7_group_3_2_full,839.6429657936096
D11_group_1_dayofweek,827.8191084861755
D15_group_3_dayofweek,825.5773379802704
D9_group_1_2_day,820.3426228780299
V48,815.351026058197
D3_group_1_2_dayofweek,812.7627562759444
D10_group_3_dayofweek,808.964268475771
D11_group_3_day,807.3086568555045
V81,803.3941662311554
V227,794.5575313726367
V49,793.9794006347656
D8_group_2_2_month,790.4972190856934
V221,781.5265626196633
D11_group_2_month,780.152027875185
D5_group_1_2_month,776.6687624116915
D8_group_2_month,774.346138190509
D4_group_3_2_month,774.1552684307098
C7_group_3_2_month,770.943902015686
C5_group_3_dayofweek,760.1311051547527
D3_group_2_dayofweek,755.4091050624847
V333,746.4003224845965
D11_group_1_day,745.9201927185059
C7_group_3_2_dayofweek,741.8558602333069
C12_group_3_dayofweek,740.431493639946
D4_group_3_full,740.3186678290367
D3_group_1_2_month,740.2119647562504
D11_group_2_day,736.3444392681122
D15_group_3_2_dayofweek,734.4517703056335
D5_group_3_month,725.7326369285583
C5_group_1_2_dayofweek,725.441620349884
D4_group_2_2_day,721.2420092308384
C12_group_3_2_full,715.2914764285088
D10_group_2_2_day,714.8807555098756
D1_group_3_2_day,711.2316746427732
D5_group_3_day,709.1852734363638
D4_group_3_dayofweek,701.84443918732
V140,691.4089592993259
V142,689.1063358269275
C10_group_3_full,688.9238027334213
D3_group_2_2_day,688.7891340851784
C8_group_3_full,682.7641777357312
C4_group_3_2_dayofweek,679.9493613243103
C4_group_3_2_full,679.7378678321838
D3_group_1_day,674.0889032645246
C8_group_3_2_dayofweek,672.8589723110199
id_11,658.4638895988464
D4_group_3_2_day,656.6172390794381
D11_group_3_month,656.1188508272171
D3_group_2_2_dayofweek,653.6252928981136
D10_group_3_2_dayofweek,647.0457546708967
C12,646.9257323024366
C1_div_C7,643.284834529255
V74,640.3605061173439
D8_group_2_full,630.2466148044914
C8_group_3_2_full,625.8527889251709
V36,620.8232784718275
D8_group_3_2_month,618.0755506586283
D11_group_2_2_full,612.8745818138123
D3_group_1_2_day,610.5890538079111
C7_group_3_dayofweek,609.484538548626
D12_group_1_month,608.1373676657677
D11_group_2_dayofweek,594.5333268642426
V139,587.4944094717503
D3_group_3_full,580.6518761311635
V79,579.0785820484161
D4_group_3_2_full,566.6356036663055
C12_group_3_2_dayofweek,562.387143611908
V335,556.9353832006454
D4_group_3_2_dayofweek,551.1955212851037
V96,545.0287091182981
V24,544.0810748338699
D3_group_3_month,531.0462446212769
D3_group_2_full,524.3116523623466
D3_group_2_2_full,515.8231248855591
D11_group_3_2_day,510.18751788139343
V72,507.54736614227295
C10_div_C7,504.7774758413434
C11_div_C7,498.899851500988
D11_group_2_2_month,496.4603261947632
V64,484.1118016242981
D11_group_1_2_day,468.0036254823208
C10_group_3_2_full,437.9467379823327
D11_group_3_2_month,433.88029623031616
D3_group_3_2_full,430.028201341629
V63,343.71346259117126
C12_group_3_2_day,339.7347812950611
V148,99.69848823547363
